date,A,B
0,0.5988662957583912,0.3962631162934551
1,0.5988662957583912,0.3962631162934551
2,0.5988662957583912,0.3962631162934551
3,0.5988662957583912,0.3962631162934551
4,0.5988662957583912,0.3962631162934551
5,0.5988662957583912,0.3962631162934551
6,0.5988662957583912,0.3962631162934551
7,0.5988662957583912,0.3962631162934551
8,0.5988662957583912,0.3962631162934551
9,0.5988662957583912,0.3962631162934551
10,0.5988662957583912,0.3962631162934551
11,0.5988662957583912,0.3962631162934551
12,0.5988662957583912,0.3962631162934551
13,0.5988662957583912,0.3962631162934551
14,0.5988662957583912,0.3962631162934551
15,0.5988662957583912,0.3962631162934551
