date,A,B
0,0.9592300045299829,-0.5644085737372411
1,0.9592300045299829,-0.5644085737372411
2,0.9592300045299829,-0.5644085737372411
3,0.9592300045299829,-0.5644085737372411
4,0.9592300045299829,-0.5644085737372411
5,0.9592300045299829,-0.5644085737372411
6,0.9592300045299829,-0.5644085737372411
7,0.9592300045299829,-0.5644085737372411
8,0.9592300045299829,-0.5644085737372411
9,0.9592300045299829,-0.5644085737372411
10,0.9592300045299829,-0.5644085737372411
11,0.9592300045299829,-0.5644085737372411
12,0.9592300045299829,-0.5644085737372411
13,0.9592300045299829,-0.5644085737372411
14,0.9592300045299829,-0.5644085737372411
15,0.9592300045299829,-0.5644085737372411
