date,A,B
0,0.3913842178381661,0.3386475627326906
1,0.3913842178381661,0.3386475627326906
2,0.3913842178381661,0.3386475627326906
3,0.3913842178381661,0.3386475627326906
4,0.3913842178381661,0.3386475627326906
5,0.3913842178381661,0.3386475627326906
6,0.3913842178381661,0.3386475627326906
7,0.3913842178381661,0.3386475627326906
8,0.3913842178381661,0.3386475627326906
9,0.3913842178381661,0.3386475627326906
10,0.3913842178381661,0.3386475627326906
11,0.3913842178381661,0.3386475627326906
12,0.3913842178381661,0.3386475627326906
13,0.3913842178381661,0.3386475627326906
14,0.3913842178381661,0.3386475627326906
15,0.3913842178381661,0.3386475627326906
