date,A,B
0,0.599036379597468,-0.9330859401886498
1,0.599036379597468,-0.9330859401886498
2,0.599036379597468,-0.9330859401886498
3,0.599036379597468,-0.9330859401886498
4,0.599036379597468,-0.9330859401886498
5,0.599036379597468,-0.9330859401886498
6,0.599036379597468,-0.9330859401886498
7,0.599036379597468,-0.9330859401886498
8,0.599036379597468,-0.9330859401886498
9,0.599036379597468,-0.9330859401886498
10,0.599036379597468,-0.9330859401886498
11,0.599036379597468,-0.9330859401886498
12,0.599036379597468,-0.9330859401886498
13,0.599036379597468,-0.9330859401886498
14,0.599036379597468,-0.9330859401886498
15,0.599036379597468,-0.9330859401886498
