date,A,B
0,-0.3036883103280439,0.5560481214778563
1,-0.3036883103280439,0.5560481214778563
2,-0.3036883103280439,0.5560481214778563
3,-0.3036883103280439,0.5560481214778563
4,-0.3036883103280439,0.5560481214778563
5,-0.3036883103280439,0.5560481214778563
6,-0.3036883103280439,0.5560481214778563
7,-0.3036883103280439,0.5560481214778563
8,-0.3036883103280439,0.5560481214778563
9,-0.3036883103280439,0.5560481214778563
10,-0.3036883103280439,0.5560481214778563
11,-0.3036883103280439,0.5560481214778563
12,-0.3036883103280439,0.5560481214778563
13,-0.3036883103280439,0.5560481214778563
14,-0.3036883103280439,0.5560481214778563
15,-0.3036883103280439,0.5560481214778563
