date,A,B
0,0.8353503749054747,-0.3515250958367582
1,0.8353503749054747,-0.3515250958367582
2,0.8353503749054747,-0.3515250958367582
3,0.8353503749054747,-0.3515250958367582
4,0.8353503749054747,-0.3515250958367582
5,0.8353503749054747,-0.3515250958367582
6,0.8353503749054747,-0.3515250958367582
7,0.8353503749054747,-0.3515250958367582
8,0.8353503749054747,-0.3515250958367582
9,0.8353503749054747,-0.3515250958367582
10,0.8353503749054747,-0.3515250958367582
11,0.8353503749054747,-0.3515250958367582
12,0.8353503749054747,-0.3515250958367582
13,0.8353503749054747,-0.3515250958367582
14,0.8353503749054747,-0.3515250958367582
15,0.8353503749054747,-0.3515250958367582
