date,A,B
0,0.30645894952003827,0.7668742669539026
1,0.30645894952003827,0.7668742669539026
2,0.30645894952003827,0.7668742669539026
3,0.30645894952003827,0.7668742669539026
4,0.30645894952003827,0.7668742669539026
5,0.30645894952003827,0.7668742669539026
6,0.30645894952003827,0.7668742669539026
7,0.30645894952003827,0.7668742669539026
8,0.30645894952003827,0.7668742669539026
9,0.30645894952003827,0.7668742669539026
10,0.30645894952003827,0.7668742669539026
11,0.30645894952003827,0.7668742669539026
12,0.30645894952003827,0.7668742669539026
13,0.30645894952003827,0.7668742669539026
14,0.30645894952003827,0.7668742669539026
15,0.30645894952003827,0.7668742669539026
